
Begin Step 0, Time: 0, Systemstep: 0
Begin Step 448, Time: 2.73438, Systemstep: 0.00610352

Begin Step 449, Time: 2.74048, Systemstep: 0.00610352

Begin Step 450, Time: 2.74658, Systemstep: 0.00610352

Begin Step 451, Time: 2.75269, Systemstep: 0.00610352

Begin Step 452, Time: 2.75879, Systemstep: 0.00124127

Begin Step 453, Time: 2.76489, Systemstep: 0.00610352

Begin Step 454, Time: 2.771, Systemstep: 0.00610352

Begin Step 455, Time: 2.7771, Systemstep: 0.00610352

Begin Step 456, Time: 2.7832, Systemstep: 0.00610352

Begin Step 457, Time: 2.78931, Systemstep: 0.00610352

Begin Step 458, Time: 2.79541, Systemstep: 0.00610352

Begin Step 459, Time: 2.80151, Systemstep: 0.0015419

Begin Step 460, Time: 2.80762, Systemstep: 0.00610352

