 33  0  0.2098E-04  0.1144E-04  0.1621E-04  0.2193E-04 -0.3815E-05  0.1144E-04  0.2193E-04  0.3815E-05  0.1335E-04  0.2098E-04
 34  0  0.9537E-05  0.3815E-05  0.5722E-05  0.5722E-05  0.7629E-05  0.5722E-05  0.2861E-05  0.1526E-04  0.3815E-05  0.7629E-05
 35  0 -0.1717E-04 -0.2480E-04 -0.2575E-04 -0.2670E-04  0.1144E-04 -0.2670E-04 -0.2480E-04   0.000     -0.2098E-04 -0.2575E-04
 36  0 -0.1717E-04 -0.2289E-04 -0.2193E-04 -0.1717E-04   0.000     -0.2098E-04 -0.1812E-04 -0.7629E-05 -0.2098E-04 -0.2003E-04
 37  0  0.1335E-04  0.9537E-05  0.1335E-04  0.2098E-04  0.7629E-05  0.9537E-05  0.2193E-04  0.1907E-04  0.1144E-04  0.2003E-04
 38  2 -0.9116E-01  0.3777E-03  0.1771E-01  0.1624E-01 -0.1695E-01  0.3834E-03  0.1624E-01 -0.8057E-01  0.4616E-03  0.1621E-01
 39  4 -0.3786E-02  0.2523E-02  0.2539E-02  0.1644E-02 -0.1835E-02  0.2520E-02  0.1643E-02 -0.2644E-02  0.2495E-02  0.1634E-02
 40  6  0.1619E-02  0.3782E-02  0.1650E-02  0.4320E-03 -0.1690E-02  0.3782E-02  0.4311E-03 -0.4658E-02  0.3735E-02  0.4244E-03
 41  8  0.1595E-02  0.3450E-02  0.1223E-02 -0.2384E-03 -0.1434E-02  0.3445E-02 -0.2384E-03 -0.4639E-02  0.3387E-02 -0.2422E-03
 42 10  0.1089E-02  0.2544E-02  0.8154E-03 -0.5798E-03 -0.1179E-02  0.2541E-02 -0.5789E-03 -0.3326E-02  0.2489E-02 -0.5827E-03
 43 10  0.3490E-03  0.1179E-02 -0.1078E-03 -0.1172E-02 -0.1030E-02  0.1177E-02 -0.1174E-02 -0.2934E-02  0.1165E-02 -0.1179E-02
 44 10  0.3262E-03  0.8984E-03 -0.1440E-03 -0.9546E-03 -0.8774E-03  0.8984E-03 -0.9537E-03 -0.2392E-02  0.8888E-03 -0.9546E-03
 45 10  0.2785E-03  0.6504E-03 -0.1822E-03 -0.7982E-03 -0.7362E-03  0.6504E-03 -0.7973E-03 -0.1961E-02  0.6466E-03 -0.7982E-03
 46 10  0.2403E-03  0.4692E-03 -0.1936E-03 -0.6647E-03 -0.6065E-03  0.4692E-03 -0.6676E-03 -0.1575E-02  0.4654E-03 -0.6628E-03
 47 10  0.1144E-03  0.2441E-03 -0.2909E-03 -0.6409E-03 -0.5264E-03  0.2441E-03 -0.6418E-03 -0.1324E-02  0.2441E-03 -0.6456E-03
 48 10  0.1545E-03  0.2289E-03 -0.1812E-03 -0.4368E-03 -0.4082E-03  0.2289E-03 -0.4339E-03 -0.1038E-02  0.2251E-03 -0.4311E-03
 49 10  0.3433E-04  0.6485E-04 -0.2689E-03 -0.4549E-03 -0.3548E-03  0.6485E-04 -0.4549E-03 -0.8774E-03  0.6104E-04 -0.4559E-03
 50 10  0.5722E-05  0.1907E-04 -0.2298E-03 -0.3557E-03 -0.3052E-03  0.1907E-04 -0.3567E-03 -0.7324E-03  0.1907E-04 -0.3548E-03
 51 10  0.1144E-04  0.2098E-04 -0.1612E-03 -0.2375E-03 -0.2785E-03  0.1907E-04 -0.2375E-03 -0.6142E-03  0.1907E-04 -0.2394E-03
 52 10  0.5150E-04  0.6294E-04 -0.6866E-04 -0.1173E-03 -0.2174E-03  0.6485E-04 -0.1163E-03 -0.4883E-03  0.6294E-04 -0.1202E-03
 53 10  0.6104E-04  0.6104E-04 -0.3624E-04 -0.7439E-04 -0.1564E-03  0.6104E-04 -0.7439E-04 -0.3777E-03  0.6294E-04 -0.7153E-04
 54 10 -0.3624E-04 -0.4959E-04 -0.1392E-03 -0.1631E-03 -0.1907E-03 -0.4959E-04 -0.1621E-03 -0.3662E-03 -0.5722E-04 -0.1659E-03
 55 10  0.8965E-04  0.8774E-04  0.3052E-04  0.1907E-04 -0.1106E-03  0.8583E-04  0.1812E-04 -0.2251E-03  0.8392E-04  0.1812E-04
 56 10 -0.5341E-04 -0.7629E-04 -0.1249E-03 -0.1440E-03 -0.1106E-03 -0.7439E-04 -0.1450E-03 -0.2441E-03 -0.7820E-04 -0.1392E-03
 57 10  0.2670E-04  0.1717E-04 -0.8583E-05 -0.7629E-05 -0.8774E-04  0.1717E-04 -0.5722E-05 -0.1678E-03  0.1907E-04 -0.8583E-05
 58 10  0.3815E-05 -0.1144E-04 -0.3624E-04 -0.3242E-04 -0.4578E-04 -0.1144E-04 -0.3338E-04 -0.1335E-03 -0.1144E-04 -0.3242E-04
 59 10 -0.3433E-04 -0.4578E-04 -0.6294E-04 -0.5817E-04 -0.5722E-04 -0.4578E-04 -0.5817E-04 -0.1259E-03 -0.4768E-04 -0.5531E-04
 60 10 -0.3242E-04 -0.3815E-04 -0.4196E-04 -0.3433E-04 -0.5722E-04 -0.4005E-04 -0.3529E-04 -0.1106E-03 -0.3433E-04 -0.3910E-04
 61 10 -0.1907E-05  0.5722E-05  0.9537E-05  0.1717E-04 -0.5341E-04  0.7629E-05  0.1812E-04 -0.9537E-04  0.7629E-05  0.1907E-04
 62 10  0.4196E-04  0.5722E-04  0.5531E-04  0.6294E-04 -0.1907E-04  0.5341E-04  0.6390E-04 -0.4578E-04  0.5150E-04  0.6390E-04
 63 10 -0.4387E-04 -0.4959E-04 -0.5245E-04 -0.4864E-04 -0.5722E-04 -0.4578E-04 -0.4959E-04 -0.8774E-04 -0.4578E-04 -0.5341E-04
 64 10  0.2861E-04  0.4005E-04  0.4101E-04  0.5150E-04 -0.4196E-04  0.3815E-04  0.5150E-04 -0.6104E-04  0.3624E-04  0.5245E-04
