   38.6044922       2158985.50    
   38.6044922       2158985.50    
   38.6044922       2158985.50    
   38.6044922       2158985.50    
   38.6044884       1937746.25    
   38.6044884       1937746.25    
   38.6044884       1937746.25    
   38.6044884       1937746.25    
   38.6044884       1937746.25    
   38.6044884       1937746.25    
   38.6044846       1507921.25    
   38.6044846       1507921.25    
   38.6044846       1507921.25    
   38.6044846       1507921.25    
   38.6044846       1507921.25    
   38.6044846       1507921.25    
   38.6044807       1555007.62    
   38.6044807       1555007.62    
   38.6044807       1555007.62    
   38.6044807       1555007.62    
   38.6044807       1555007.62    
   38.6044807       1555007.62    
   38.6044769       1468333.62    
   38.6044769       1468333.62    
   38.6044769       1468333.62    
   38.6044769       1468333.62    
   38.6044769       1468333.62    
   38.6044769       1468333.62    
   38.6044731       1160083.12    
   38.6044731       1160083.12    
   38.6044731       1160083.12    
   38.6044731       1160083.12    
   38.6044731       1160083.12    
   38.6044731       1160083.12    
   38.6044693       1168648.38    
   38.6044693       1168648.38    
   38.6044693       1168648.38    
   38.6044693       1168648.38    
   38.6044693       1168648.38    
   38.6044655       1025684.44    
   38.6044655       1025684.44    
   38.6044655       1025684.44    
   38.6044655       1025684.44    
   38.6044655       1025684.44    
   38.6044617       919205.938    
   38.6044617       919205.938    
   38.6044617       919205.938    
   38.6044617       919205.938    
   38.6044617       919205.938    
   38.6044579       802059.312    
   38.6044579       802059.312    
   38.6044579       802059.312    
   38.6044579       802059.312    
   38.6044579       802059.312    
   38.6044540       812905.125    
   38.6044540       812905.125    
   38.6044540       812905.125    
   38.6044540       812905.125    
   38.6044540       812905.125    
   38.6044502       765759.312    
   38.6044502       765759.312    
   38.6044502       765759.312    
   38.6044502       765759.312    
   38.6044464       705340.000    
   38.6044464       705340.000    
   38.6044464       705340.000    
   38.6044464       705340.000    
   38.6044426       594504.250    
   38.6044426       594504.250    
   38.6044426       594504.250    
   38.6044426       594504.250    
   38.6044426       594504.250    
   38.6044388       567032.125    
   38.6044388       567032.125    
   38.6044388       567032.125    
   38.6044388       567032.125    
   38.6044350       558732.625    
   38.6044350       558732.625    
   38.6044350       558732.625    
   38.6044350       558732.625    
   38.6044312       465869.438    
   38.6044312       465869.438    
   38.6044312       465869.438    
   38.6044312       465869.438    
   38.6044273       470508.469    
   38.6044273       470508.469    
   38.6044273       470508.469    
   38.6044273       470508.469    
   38.6044235       463723.156    
   38.6044235       463723.156    
   38.6044235       463723.156    
   38.6044235       463723.156    
   38.6044197       440141.000    
   38.6044197       440141.000    
   38.6044197       440141.000    
   38.6044159       363757.781    
